Code,Title,id
HZZ.SN.AA,Management of cardiac assist device,476
HZZ.SN.AF,Percutaneous transluminal management of cardiac assist device,477
IBA,Interventions on vessels of head and neck,478
IBA,"Interventions on artery of head and neck, extracranial",479
IBA,"Imaging of artery of head and neck, extracranial",480
IBA.BA.AF,Intravascular imaging of extracranial cerebral vessels,481
IBA.BA.BB,Arteriography of artery of head and neck,482
IBA.BA.BC,"CT angiography of artery of head and neck, not elsewhere classified",483
IBA.BA.BD,CT angiography of artery of head and neck with intravenous contrast medium,484
IBA.BA.BH,"Magnetic resonance angiography of artery of head and neck, not elsewhere classified",485
IBA.BA.BI,Magnetic resonance angiography of artery of head and neck with intravenous contrast medium,486
IBA.BA.BJ,Ultrasound of artery of head and neck,487
IBA.DB.AF,Thrombolysis of artery of head and neck,488
IBA.FA.AA,Incision of artery of head and neck,489
IBA.JE.AA,"Endarterectomy of artery of head and neck, open approach",490
IBA.JE.AF,Endovascular extraction of obstruction from artery of head and neck,491
IBA.JJ.AA,Partial excision of artery of head and neck,492
IBA.LA.AA,Occlusion of artery of head and neck,493
IBA.LA.AF,Endovascular embolisation or occlusion of artery of head and neck,494
IBA.LG.AF,Percutaneous transluminal dilatation of artery of head and neck,495
IBA.LH.AF,Percutaneous transluminal dilatation with insertion of device into artery of head and neck,496
IBA.LI.AA,Bypass of artery of head and neck,497
IBA.ML.AA,Reconstruction of artery of head and neck,498
IBB,"Interventions on carotid artery, extracranial",499
IBB.AB.AF,Intravascular pressure measurement of carotid artery,500
IBB.AC.AF,Carotid artery balloon test occlusion,501
IBB,"Imaging of carotid artery, extracranial",502
IBB.BA.BB,"Angiography of carotid artery, extracranial",503
IBB.BA.BC,"CT angiography of carotid artery, extracranial",504
IBB.BA.BD,"CT angiography of carotid artery, extracranial, with intravenous contrast medium",505
IBB.BA.BH,"Magnetic resonance angiography of carotid artery, extracranial",506
IBB.BA.BI,"Magnetic resonance angiography of carotid artery, extracranial, with intravenous contrast medium",507
IBB.BA.BJ,"Ultrasound of carotid artery, extracranial",508
IBB.DB.AF,"Thrombolysis of carotid artery, extracranial",509
IBB.DL.AA,Insertion of device into carotid artery,510
IBB.FA.AA,"Incision of carotid artery, extracranial",511
IBB.JD.AA,Removal of internal device or foreign body from carotid artery,512
IBB.JE.AA,"Endarterectomy of carotid artery, extracranial",513
IBB.JE.AF,"Endovascular extraction of obstruction from carotid artery, extracranial",514
IBB.JJ.AA,"Partial excision of carotid artery, extracranial",515
IBB.KA.AA,Replacement of carotid artery device,516
IBB.LA.AA,"Occlusion of carotid artery, extracranial",517
IBB.LA.AF,"Endovascular embolisation or occlusion of carotid artery, extracranial",518
IBB.LG.AF,"Percutaneous transluminal dilatation of carotid artery, extracranial",519
IBB.LH.AF,"Percutaneous transluminal dilatation with insertion of device into carotid artery, extracranial",520
IBB.LI.AA,"Bypass of carotid artery, extracranial",521
IBB.LI.AF,"Percutaneous transluminal bypass of carotid artery, extracranial",522
IBB.MK.AA,"Repair of carotid artery, extracranial",523
IBB.ML.AA,"Reconstruction of carotid artery, extracranial",524
IBD,"Interventions on vein of head and neck, extracranial",525
IBD,"Imaging of vein of head and neck, extracranial",526
IBD.BA.BB,Angiography of veins of head and neck with contrast medium,527
IBD.BA.BC,"CT angiography of veins of head and neck, not elsewhere classified",528
IBD.BA.BD,CT angiography of veins of head and neck with intravenous contrast medium,529
IBD.BA.BH,"Magnetic resonance venography of vein of head and neck, not elsewhere classified",530
IBD.BA.BI,Magnetic resonance venography of vein of head and neck with intravenous contrast medium,531
IBD.DL.AF,Percutaneous transluminal insertion of device into vein of head and neck,532
IBD.FA.AA,Incision of vein of head and neck,533
IBD.JD.AF,"Removal of internal device or foreign body from vein of head and neck, extracranial",534
IBD.JE.AA,Extraction of obstruction from head and neck vein,535
IBD.JE.AF,Endovascular extraction of obstruction from head and neck vein,536
IBD.LA.AA,Occlusion of vein of head and neck,537
IBD.LA.AF,Endovascular embolisation or occlusion of vein of head and neck,538
IBD.ML.AA,Reconstruction of vein of head and neck,539
ICA,Interventions on vessels of upper limb,540
ICA,Interventions on artery of upper limb,541
ICA.AE.AA,Exploration of artery of upper limb,542
ICA.AE.AF,Angioscopy of artery of upper limb,543
ICA,Imaging of artery of upper limb,544
ICA.BA.AF,Intravascular imaging of artery of upper limb,545
ICA.BA.BB,Angiography of artery of upper limb,546
ICA.BA.BC,"CT angiography of artery of upper limb, not elsewhere classified",547
ICA.BA.BD,CT angiography of artery of upper limb with intravenous contrast medium,548
ICA.BA.BH,"Magnetic resonance angiography of artery of upper limb, not elsewhere classified",549
ICA.BA.BI,Magnetic resonance angiography of artery of upper limb with intravenous contrast medium,550
ICA.BA.BJ,Ultrasound of artery of upper limb,551
ICA.DB.AF,Thrombolysis of artery of upper limb,552
ICA.FA.AA,Incision of artery of upper limb,553
ICA.JE.AA,Endarterectomy of artery of upper limb,554
ICA.JJ.AA,Partial excision of artery of upper limb,555
ICA.LA.AA,Occlusion of artery of upper limb,556
ICA.LA.AF,Endovascular embolisation or occlusion of artery of upper limb,557
ICA.LG.AF,Percutaneous transluminal dilatation of artery of upper limb,558
ICA.LH.AF,Percutaneous transluminal dilatation with insertion of device into artery of upper limb,559
ICA.LI.AA,Bypass of artery of upper limb,560
ICA.LI.AF,Percutaneous transluminal bypass of artery of upper limb,561
ICA.ML.AA,Reconstruction of artery of upper limb,562
ICD,Interventions on vein of upper limb,563
ICD,Imaging of vein of upper limb,564
ICD.BA.BB,Angiography of upper limb veins with contrast medium,565
ICD.BA.BC,"CT angiography of vein of upper limb, not elsewhere classified",566
ICD.BA.BD,CT angiography of vein of upper limb with intravenous contrast medium,567
ICD.BA.BH,"Magnetic resonance venography of vein of upper limb, not elsewhere classified",568
ICD.BA.BI,Magnetic resonance venography of vein of upper limb with intravenous contrast medium,569
ICD.BA.BJ,Ultrasound of vein of upper limb,570
ICD.DL.AF,Percutaneous transluminal insertion of device into vein of upper limb,571
ICD.JE.AA,Extraction of obstruction from vein of upper limb,572
ICD.LA.AA,Occlusion of vein of upper limb,573
ICD.LD.AA,Repositioning of vein of upper limb,574
ICD.LH.AF,Percutaneous transluminal dilatation with insertion of device into vein of upper limb,575
IDA,Interventions on vessels of thorax,576
IDA,Interventions on artery of thorax,577
IDA,Imaging of artery of thorax,578
IDA.AB.AF,Intravascular pressure measurement of intrathoracic arteries,579
IDA.BA.AF,Intravascular imaging of intrathoracic vessels,580
IDA.BA.BB,Angiography of artery of thorax,581
IDA.BA.BC,"CT angiography of artery of thorax, not elsewhere classified",582
IDA.BA.BD,CT angiography of artery of thorax with intravenous contrast medium,583
IDA.BA.BH,"Magnetic resonance angiography of artery of thorax, not elsewhere classified",584
IDA.BA.BI,Magnetic resonance angiography of artery of thorax with intravenous contrast medium,585
IDA.BA.BJ,Ultrasound of artery of thorax,586
IDA.DB.AF,Thrombolysis of artery of thorax,587
IDA.FA.AA,Incision of artery of thorax,588
IDA.JE.AA,Endarterectomy of artery of thorax,589
IDA.JJ.AA,Partial excision of thoracic artery,590
IDA.LA.AA,Occlusion of thoracic artery,591
IDA.LA.AF,Endovascular embolisation or occlusion of thoracic artery,592
IDA.LG.AF,Percutaneous transluminal dilatation of artery of thorax,593
IDA.LH.AF,Percutaneous transluminal dilatation with insertion of device into artery of thorax,594
IDA.LI.AA,Bypass of artery of thorax,595
IDA.LI.AF,Percutaneous transluminal bypass of artery of thorax,596
IDA.MK.AA,Repair of artery of thorax,597
IDA.ML.AA,Reconstruction of artery of thorax,598
IDB,Interventions on vein of thorax,599
IDB,Imaging of vein of thorax,600
IDB.BA.BB,Angiography of vein of thorax with contrast medium,601
IDB.BA.BC,"CT angiography of vein of thorax, not elsewhere classified",602
IDB.BA.BD,CT angiography of vein of thorax with intravenous contrast medium,603
IDB.BA.BH,"Magnetic resonance venography of vein of thorax, not elsewhere classified",604
IDB.BA.BI,Magnetic resonance venography of vein of thorax with intravenous contrast medium,605
IDB.BA.BJ,Ultrasound of vein of thorax,606
IDB.DL.AF,Percutaneous transluminal insertion of device into vein of thorax,607
IDB.FA.AA,Incision of vein of thorax,608
IDB.GA.AF,Percutaneous transluminal destruction of vein of thorax,609
IDB.JE.AA,Extraction of obstruction from vein of thorax,610
IDB.JJ.AA,Partial excision of vein of thorax,611
IDB.LA.AA,Occlusion of vein of thorax,612
IDB.LA.AF,Endovascular embolisation or occlusion of vein of thorax,613
IDB.LG.AF,Percutaneous transluminal dilatation of vein of thorax,614
IDB.LH.AF,Percutaneous transluminal dilatation with insertion of device into vein of thorax,615
IDB.LI.AA,Thoracic anomalous systemic venous connection repair,616
IDB.MK.AA,"Repair of vein of thorax, not elsewhere classified",617
IDB.ML.AA,Reconstruction of vein of thorax,618
IDM,Interventions on complex congenital malformation of thoracic artery,619
IDM.LA.AA,Systemic to pulmonary collateral artery occlusion,620
IDM.LA.AF,Percutaneous transluminal systemic to pulmonary artery occlusion,621
IDM.LG.AF,Percutaneous transluminal balloon dilatation of systemic to pulmonary collateral artery,622
IDM.LH.AF,Percutaneous transluminal dilatation and stent placement in systemic to pulmonary collateral artery,623
IDM.MK.AA,Unifocalisation procedure,624
IEA,Interventions on abdominal vessels,625
IEA,Interventions on abdominal or pelvic artery,626
IEA.AB.AF,Intravascular pressure measurement of abdominal or pelvic artery,627
IEA.AE.AA,Exploration of abdominal or pelvic artery,628
IEA.AE.AF,Angioscopy of abdominal or pelvic artery,629
IEA,Imaging of abdominal or pelvic artery,630
IEA.BA.BB,Angiography of abdominal or pelvic artery,631
IEA.BA.BC,"CT angiography of abdominal or pelvic artery, not elsewhere classified",632
IEA.BA.BD,CT angiography of abdominal or pelvic artery with intravenous contrast medium,633
IEA.BA.BH,"Magnetic resonance angiography of abdominal or pelvic artery, not elsewhere classified",634
IEA.BA.BI,Magnetic resonance angiography of abdominal or pelvic artery with intravenous contrast medium,635
IEA.BA.BJ,Ultrasound of abdominal or pelvic artery,636
IEA.DB.AF,Thrombolysis of abdominal or pelvic artery,637
IEA.FA.AA,Incision of abdominal or pelvic artery,638
IEA.JE.AA,Endarterectomy of abdominal or pelvic artery,639
IEA.JE.AF,Endovascular extraction of obstruction of abdominal or pelvic artery,640
IEA.JJ.AA,Partial excision of abdominal or pelvic artery,641
IEA.LA.AA,Occlusion of abdominal or pelvic artery,642
IEA.LA.AF,Endovascular embolisation or occlusion of abdominal or pelvic artery,643
IEA.LB.AA,Reimplantation of aberrant renal vessel,644
IEA.LG.AF,Percutaneous transluminal dilatation of abdominal or pelvic artery,645
IEA.LH.AF,Percutaneous transluminal dilatation with insertion of device into abdominal or pelvic artery,646
IEA.LI.AA,Bypass of abdominal or pelvic artery,647
IEA.LI.AF,Percutaneous transluminal bypass of abdominal or pelvic artery,648
IEA.ML.AA,Reconstruction of abdominal or pelvic artery,649
IED,Interventions on abdominal or pelvic vein,650
IED,Imaging of abdominal or pelvic vein,651
IED.BA.AF,Intravascular imaging of renal vessels,652
IED.BA.BB,Angiography of abdominal or pelvic vein with contrast medium,653
IED.BA.BC,"CT angiography of abdominal or pelvic vein, not elsewhere classified",654
IED.BA.BD,CT angiography of abdominal or pelvic vein with intravenous contrast medium,655
IED.BA.BH,"Magnetic resonance venography of abdominal or pelvic vein, not elsewhere classified",656
IED.BA.BI,Magnetic resonance venography of abdominal or pelvic vein with intravenous contrast medium,657
IED.BA.BJ,Ultrasound of abdominal or pelvic vein,658
IED.DL.AF,Percutaneous transluminal insertion of catheter into umbilical vein,659
IED.FA.AA,Incision of abdominal or pelvic vein,660
IED.JJ.AA,Partial excision of abdominal or pelvic vein,661
IED.LA.AA,Occlusion of abdominal or pelvic vein,662
IED.LA.AF,Endovascular embolisation or occlusion of abdominal or pelvic vein,663
IED.LI.AA,Bypass of abdominal or pelvic vein,664
IED.ML.AA,Reconstruction of abdominal or pelvic vein,665
IEF,Interventions on portal vein and branches,666
IEF.BA.BB,Angiography of the portal vein and branches with contrast medium,667
IEF.BA.BH,"Magnetic resonance venography of portal vein and branches, not elsewhere classified",668
IEF.BA.BI,Magnetic resonance venography of portal vein and branches with intravenous contrast medium,669
IEF.DB.AF,Thrombolysis of portal vein and branches,670
IEF.FA.AA,Incision of portal vein and branches,671
IEF.JD.AF,Percutaneous transluminal removal of internal device or foreign body from portal vein and branches,672
IEF.JE.AA,Extraction of obstruction of portal vein and branches,673
IEF.JJ.AA,Partial excision of portal vein and branches,674
IEF.LA.AA,Occlusion of portal vein and branches,675
IEF.LA.AF,Endovascular embolisation or occlusion of portal vein and branches,676
IEF.LG.AF,Percutaneous transluminal dilatation of portal vein and branches,677
IEF.LH.AF,Percutaneous transluminal dilatation with insertion of device into portal vein and branches,678
IEF.LI.AA,Bypass of portal vein and branches,679
IEF.LI.AF,Percutaneous transluminal bypass of portal vein and branches,680
IEF.ML.AA,Reconstruction of portal vein and branches,681
IFA,Interventions on vessels of lower limb,682
IFA,Interventions on artery of lower limb,683
IFA.AE.AA,Exploration of artery of lower limb,684
IFA.AE.AF,Angioscopy of artery of lower limb,685
IFA,Imaging of artery of lower limb,686
IFA.BA.AF,Intravascular imaging of artery of lower limb,687
IFA.BA.BB,Angiography of artery of lower limb,688
IFA.BA.BC,"CT angiography of artery of lower limb, not elsewhere classified",689
IFA.BA.BD,CT angiography of artery of lower limb with intravenous contrast medium,690
IFA.BA.BH,"Magnetic resonance angiography of artery of lower limb, not elsewhere classified",691
IFA.BA.BI,Magnetic resonance angiography of artery of lower limb with intravenous contrast medium,692
IFA.BA.BJ,Ultrasound of artery of lower limb,693
IFA.DB.AF,Thrombolysis of artery of lower limb,694
IFA.FA.AA,Incision of artery of lower limb,695
IFA.JE.AA,Endarterectomy of artery of lower limb,696
IFA.JJ.AA,Partial excision of artery of lower limb,697
IFA.LA.AA,Occlusion of artery of lower limb,698
IFA.LA.AF,Endovascular embolisation or occlusion of artery of lower limb,699
IFA.LG.AF,Percutaneous transluminal dilatation of artery of lower limb,700
IFA.LH.AF,Percutaneous transluminal dilatation with insertion of device into artery of lower limb,701
IFA.LI.AA,Bypass of artery of lower limb,702
IFA.LI.AF,Percutaneous transluminal bypass of artery of lower limb,703
IFA.ML.AA,Reconstruction of artery of lower limb,704
IFD,Interventions on vein of lower limb,705
IFD,Imaging of vein of lower limb,706
IFD.BA.BB,Angiography of lower limb vein with contrast medium,707
IFD.BA.BC,"CT angiography of vein of lower limb, not elsewhere classified",708
